kind,etag,id,video_link,video_id,publishedAt,channelId,title,description,thumbnails,channelTitle,playlistId,position,resourceId,videoOwnerChannelTitle,videoOwnerChannelId,thumbnaiL
youtube#playlistItem,OV7qcc0GWlfRAz8Gyc3CTIQWaE0,UExUbld0Wk1UZUhyUEZzQzR0RHB6TUZlcnN6WV9FUWx2SC4xMkVGQjNCMUM1N0RFNEUx,https://www.youtube.com/watch?v=7GKYWAZAh3w,7GKYWAZAh3w,2024-03-28T02:08:38Z,UC1c9AbJs9TxnqYFF3lk0ROg,"Wednesday, March 27, 2024 - City Council Meeting",,"{'default': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/maxresdefault.jpg', 'width': 1280, 'height': 720}}",City of San Luis,PLTnWtZMTeHrPFsC4tDpzMFerszY_EQlvH,10,"{'kind': 'youtube#video', 'videoId': '7GKYWAZAh3w'}",City of San Luis,UC1c9AbJs9TxnqYFF3lk0ROg,https://i.ytimg.com/vi/7GKYWAZAh3w/hqdefault.jpg
youtube#playlistItem,rhSrJNYTTnotT_cK_hmyXyDsam0,UExUbld0Wk1UZUhyUEZzQzR0RHB6TUZlcnN6WV9FUWx2SC5GNjNDRDREMDQxOThCMDQ2,https://www.youtube.com/watch?v=7GKYWAZAh3w,7GKYWAZAh3w,2024-04-25T03:15:26Z,UC1c9AbJs9TxnqYFF3lk0ROg,"Wednesday, March 27, 2024 - City Council Meeting",,"{'default': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/7GKYWAZAh3w/maxresdefault.jpg', 'width': 1280, 'height': 720}}",City of San Luis,PLTnWtZMTeHrPFsC4tDpzMFerszY_EQlvH,11,"{'kind': 'youtube#video', 'videoId': '7GKYWAZAh3w'}",City of San Luis,UC1c9AbJs9TxnqYFF3lk0ROg,https://i.ytimg.com/vi/7GKYWAZAh3w/hqdefault.jpg
youtube#playlistItem,wOJCzN_7ocfgA3KnniYmQADyzEc,UExUbld0Wk1UZUhyUEZzQzR0RHB6TUZlcnN6WV9FUWx2SC4wOTA3OTZBNzVEMTUzOTMy,https://www.youtube.com/watch?v=3nL2vB_XVlk,3nL2vB_XVlk,2024-03-14T00:32:16Z,UC1c9AbJs9TxnqYFF3lk0ROg,"Wednesday, March 13, 2024 - City Council meeting",,"{'default': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",City of San Luis,PLTnWtZMTeHrPFsC4tDpzMFerszY_EQlvH,12,"{'kind': 'youtube#video', 'videoId': '3nL2vB_XVlk'}",City of San Luis,UC1c9AbJs9TxnqYFF3lk0ROg,https://i.ytimg.com/vi/3nL2vB_XVlk/hqdefault.jpg
youtube#playlistItem,1j6vOhbG-LmAmS8VVXhqGF1LnIA,UExUbld0Wk1UZUhyUEZzQzR0RHB6TUZlcnN6WV9FUWx2SC45NDk1REZENzhEMzU5MDQz,https://www.youtube.com/watch?v=3nL2vB_XVlk,3nL2vB_XVlk,2024-04-25T03:15:26Z,UC1c9AbJs9TxnqYFF3lk0ROg,"Wednesday, March 13, 2024 - City Council meeting",,"{'default': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/3nL2vB_XVlk/maxresdefault.jpg', 'width': 1280, 'height': 720}}",City of San Luis,PLTnWtZMTeHrPFsC4tDpzMFerszY_EQlvH,13,"{'kind': 'youtube#video', 'videoId': '3nL2vB_XVlk'}",City of San Luis,UC1c9AbJs9TxnqYFF3lk0ROg,https://i.ytimg.com/vi/3nL2vB_XVlk/hqdefault.jpg
youtube#playlistItem,kzSHej86HWRD21kt-SElH-jNqII,UExUbld0Wk1UZUhyUEZzQzR0RHB6TUZlcnN6WV9FUWx2SC41MjE1MkI0OTQ2QzJGNzNG,https://www.youtube.com/watch?v=Dxz2S6K7EAc,Dxz2S6K7EAc,2024-02-08T00:42:08Z,UC1c9AbJs9TxnqYFF3lk0ROg,"Wednesday, February 7, 2024 - Special CIty Council meeting",,"{'default': {'url': 'https://i.ytimg.com/vi/Dxz2S6K7EAc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Dxz2S6K7EAc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Dxz2S6K7EAc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Dxz2S6K7EAc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Dxz2S6K7EAc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",City of San Luis,PLTnWtZMTeHrPFsC4tDpzMFerszY_EQlvH,14,"{'kind': 'youtube#video', 'videoId': 'Dxz2S6K7EAc'}",City of San Luis,UC1c9AbJs9TxnqYFF3lk0ROg,https://i.ytimg.com/vi/Dxz2S6K7EAc/hqdefault.jpg
youtube#playlistItem,pDgWayO7CWuJKlqS7YueLR_WnZ8,UExUbld0Wk1UZUhyUEZzQzR0RHB6TUZlcnN6WV9FUWx2SC4wMTcyMDhGQUE4NTIzM0Y5,https://www.youtube.com/watch?v=Q2AsN1p3fWA,Q2AsN1p3fWA,2024-01-25T00:47:46Z,UC1c9AbJs9TxnqYFF3lk0ROg,"Wednesday, January 24, 2024 - Regular City Council Meeting",,"{'default': {'url': 'https://i.ytimg.com/vi/Q2AsN1p3fWA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Q2AsN1p3fWA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Q2AsN1p3fWA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Q2AsN1p3fWA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Q2AsN1p3fWA/maxresdefault.jpg', 'width': 1280, 'height': 720}}",City of San Luis,PLTnWtZMTeHrPFsC4tDpzMFerszY_EQlvH,15,"{'kind': 'youtube#video', 'videoId': 'Q2AsN1p3fWA'}",City of San Luis,UC1c9AbJs9TxnqYFF3lk0ROg,https://i.ytimg.com/vi/Q2AsN1p3fWA/hqdefault.jpg
youtube#playlistItem,nJtHm2BfscWOAiLNMmmwbddx5Cg,UExUbld0Wk1UZUhyUEZzQzR0RHB6TUZlcnN6WV9FUWx2SC4yODlGNEE0NkRGMEEzMEQy,https://www.youtube.com/watch?v=gykDCel30Eg,gykDCel30Eg,2024-01-11T02:23:34Z,UC1c9AbJs9TxnqYFF3lk0ROg,"Wednesday, January 10, 2024 - Regular City Council meeting",,"{'default': {'url': 'https://i.ytimg.com/vi/gykDCel30Eg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/gykDCel30Eg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/gykDCel30Eg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/gykDCel30Eg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/gykDCel30Eg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",City of San Luis,PLTnWtZMTeHrPFsC4tDpzMFerszY_EQlvH,16,"{'kind': 'youtube#video', 'videoId': 'gykDCel30Eg'}",City of San Luis,UC1c9AbJs9TxnqYFF3lk0ROg,https://i.ytimg.com/vi/gykDCel30Eg/hqdefault.jpg
youtube#playlistItem,lIMsuAaWkb4El-hdq-Y0YEVzIKk,UExUbld0Wk1UZUhyUEZzQzR0RHB6TUZlcnN6WV9FUWx2SC41NkI0NEY2RDEwNTU3Q0M2,https://www.youtube.com/watch?v=90DbOn16drU,90DbOn16drU,2024-01-04T23:47:52Z,UC1c9AbJs9TxnqYFF3lk0ROg,"Wednesday, January 3, 2024 - Special City Council Meeting",,"{'default': {'url': 'https://i.ytimg.com/vi/90DbOn16drU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/90DbOn16drU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/90DbOn16drU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/90DbOn16drU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/90DbOn16drU/maxresdefault.jpg', 'width': 1280, 'height': 720}}",City of San Luis,PLTnWtZMTeHrPFsC4tDpzMFerszY_EQlvH,17,"{'kind': 'youtube#video', 'videoId': '90DbOn16drU'}",City of San Luis,UC1c9AbJs9TxnqYFF3lk0ROg,https://i.ytimg.com/vi/90DbOn16drU/hqdefault.jpg
youtube#playlistItem,CzAiajJ1Bj41sm7PJU6FLhXOSac,UExiSXJiblQ5SW02SDNRWHRvSThocFNxVGNmOVcteWw1VC5CNzAzQzRDMkI3QThEQzZB,https://www.youtube.com/watch?v=mwtHEm20s2A,mwtHEm20s2A,2024-08-08T20:51:40Z,UCHQ1qSl5buMzLn6ZZRQcCPg,BOS SPECIAL 08 08 24,,"{'default': {'url': 'https://i.ytimg.com/vi/mwtHEm20s2A/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/mwtHEm20s2A/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/mwtHEm20s2A/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/mwtHEm20s2A/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/mwtHEm20s2A/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Yuma County Government,PLbIrbnT9Im6H3QXtoI8hpSqTcf9W-yl5T,0,"{'kind': 'youtube#video', 'videoId': 'mwtHEm20s2A'}",Yuma County Government,UCHQ1qSl5buMzLn6ZZRQcCPg,https://i.ytimg.com/vi/mwtHEm20s2A/hqdefault.jpg
youtube#playlistItem,Qp679qP0vkamw-Rdf2RSvlx2AfU,UExiSXJiblQ5SW02SDNRWHRvSThocFNxVGNmOVcteWw1VC45QzM0OUZCRDUyMTgwREVG,https://www.youtube.com/watch?v=RJU-a5LcRsQ,RJU-a5LcRsQ,2024-08-06T15:44:13Z,UCHQ1qSl5buMzLn6ZZRQcCPg,BOS 08 05 24,,"{'default': {'url': 'https://i.ytimg.com/vi/RJU-a5LcRsQ/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/RJU-a5LcRsQ/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/RJU-a5LcRsQ/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/RJU-a5LcRsQ/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/RJU-a5LcRsQ/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Yuma County Government,PLbIrbnT9Im6H3QXtoI8hpSqTcf9W-yl5T,1,"{'kind': 'youtube#video', 'videoId': 'RJU-a5LcRsQ'}",Yuma County Government,UCHQ1qSl5buMzLn6ZZRQcCPg,https://i.ytimg.com/vi/RJU-a5LcRsQ/hqdefault.jpg
